"","kit_germfree1","kit_germfree3","kit_germfree4","kit_microbiota1","kit_microbiota2","kit_microbiota3"
"LOC4333506",10.6064282167516,10.4226617953855,10.5011767580767,10.9749434453733,10.9364798256947,10.8539975024435
"LOC4333507",11.3804811460353,11.378259919442,11.4702312109142,11.1068698394048,11.3073374191047,11.5211670721933
"LOC4333509",5.19118460943062,4.07110755709139,4.2834435382656,5.34383507152426,5.0962749149324,4.04545503686007
"LOC4333511",10.1817217710882,10.2323166757423,10.2171579291043,10.068447793247,9.91701929223993,9.96930863160169
"LOC4333512",11.3722173397842,11.3369980929229,11.3114219199878,11.6644861393665,11.3425666525004,11.6402790775922
"LOC4333513",9.57049668860061,9.73017104227166,9.64844000602102,9.25529557015498,9.31546008109671,9.05271176093486
"LOC4333514",11.4157537460074,11.5269032880193,11.4035096295747,10.4964103206369,10.8652704875728,10.9733409578271
"LOC4333518",7.44079060537281,7.61144997527857,7.72941339520005,7.60415671344142,7.62621373773537,7.74661416395339
"LOC4333519",7.67544057128639,8.07128968546491,7.86159249700043,7.89497220700379,7.87108556837734,7.92555954246671
"LOC4333521",8.85699963519148,8.40626323956284,8.77062698564828,9.35958368875094,9.31888691893769,9.73334064844462
"LOC4333522",6.97464272994537,6.99067602007639,7.36404589703123,7.59768038307728,7.7336778202624,7.80520193964223
"LOC4333524",10.3955046691042,10.4918058062622,10.531948974617,9.66871365045623,9.95557501560588,10.2125267529308
"LOC4333525",7.96785975845158,7.85237212646745,8.17430497800505,7.8271122004244,7.86470997797373,7.83886475526962
"LOC4333526",13.2352951157208,13.115427829039,13.2507554476562,11.7091541461991,11.85711055183,11.9828974743987
"LOC4333528",13.5563132386333,13.2332103010979,13.202241143175,11.0249622614344,11.1021645445768,10.7896644978873
"LOC4333532",6.2335070260477,6.02408486138814,6.06490318366882,7.73191347787189,7.60046240007978,7.72524500162063
"LOC4333535",4.6933572391155,4.52257483549513,4.65251150185257,4.18553494606267,4.16216732540484,4.13765944443092
"LOC4333536",12.1329803323524,12.2175485844767,12.1217845385634,12.0284316519027,12.0166681412757,12.1454232957721
"LOC4333537",9.93293585118446,9.7535082489849,9.8247613668632,10.0374875557418,10.0055013398993,10.0051312167498
"LOC4333538",10.5967062840074,10.5164117575495,10.7670774969527,10.7182826304155,10.8287840101405,11.0102240441753
"LOC4333539",6.37067481986065,6.5121706843604,6.32522844418436,5.96794614130405,6.07080855337864,6.18943527659024
"LOC4333540",12.0031614010272,12.0650761168201,12.005443204864,12.0842569485404,12.0578986762208,11.9461411831379
"LOC4333541",6.32409519194884,6.45065368905291,6.45032499141731,6.60059109843116,6.64057135126215,6.43482868160492
"LOC4333543",8.08778334727309,8.29135370049693,8.11062774886736,8.54791174786171,8.51257931759553,8.19636057782274
"LOC4333544",11.9641393709426,12.1386069821471,11.9412364598236,12.0537512190635,12.2602094449548,12.0351538276205
"LOC4333545",9.38711757822901,9.10645453139749,9.33659520428925,8.21485201070976,8.06924639223077,8.31458136533281
"LOC4333547",5.09215886916805,4.99538961518945,5.04175095571928,5.28486830202555,5.13533680753669,5.15643293831988
"LOC4333548",12.0348799892299,11.9990494788708,12.0081926958186,11.6601934279725,11.7947030244049,11.8201649414894
"LOC4333549",7.16615986372815,7.27734944071993,7.22576000014518,6.84044486548637,6.42875450788781,6.90367359715597
"LOC4333551",8.45443547312642,8.4347845521376,8.30379653653751,8.59323738402654,8.42156013281429,8.40808208520452
"LOC4333552",1.724097567659,1.64393254275203,1.63874073932776,1.77373938095321,1.8910399187379,1.64156988953304
"LOC4333554",11.3318414949897,11.1945421152014,11.1768936478567,11.1039659018874,11.1085822842282,11.0371389305233
"LOC4333555",10.9048709751939,11.3891833895571,10.821827529209,12.6437125585592,12.7298617298115,12.969151343669
"LOC4333557",11.6289664565577,11.5076513289762,11.4993872412487,11.0990029910242,10.7999409491463,10.6870016717039
"LOC4333560",9.91711162475704,9.78533449048051,9.74205832685803,9.9557661203089,9.75261255494934,9.77099840965744
"LOC4333563",6.77749570198892,6.49113128486772,6.80096420649156,7.31173288175968,7.14734704343339,7.11354495628999
"LOC4333564",10.3148437735427,10.2507059843517,10.2041936062075,10.478484823193,10.3930362391681,10.5379506152715
"LOC4333565",10.9965769183054,10.9726549495258,11.1265838694229,11.5814931323359,11.5812086673583,11.4216759561865
"LOC4333566",5.1950647175779,5.1668866246066,4.88047569410193,5.82092300926642,5.55711514067096,6.10307819656603
"LOC4333567",9.36952493018199,9.48784035697673,9.42033307830462,8.78564541998298,8.81540175587434,8.77109058758768
"LOC4333568",9.12994712549166,9.41105321281313,9.42665486276952,9.26987418136061,9.31409355685529,9.52245388883727
"LOC4333569",7.40864863808254,7.389342574043,7.35301878412719,7.13252276643553,6.95481080670575,7.0232777673167
"LOC4333570",8.89153632289527,8.92453694093253,9.06353384189885,9.0813429995394,9.18382155314239,8.92244919545194
"LOC4333571",12.9221827808109,12.825223370219,12.8623517314229,12.9386186074791,12.8784889739039,12.6853524239274
"LOC4333573",7.42835846579284,7.49739897327914,7.53631615439738,7.53337815068608,7.49824641868207,7.54193318820217
"LOC4333574",10.0664408580532,10.1962001876129,10.2153475909739,10.2715170707075,10.19191976139,10.1507362742549
"LOC4333575",9.20635580521481,9.17908536080075,9.34967591633701,9.26096397300076,9.50909767291846,9.43521164606252
"LOC4333576",11.1293359994827,11.0666060043219,11.31946434486,11.2800319363509,11.4151497811514,11.6561741223523
"LOC4333577",8.91560039814301,8.90980717652462,9.08693200390782,8.86282219087997,8.57162857153861,9.17823566823952
"LOC4333579",10.0920912299073,10.038232182722,9.93500190949049,10.279206871489,10.3265276632561,10.1349022183234
"LOC4333580",15.1926761036452,15.1279024531488,15.1145702140869,15.5368933383513,15.6915831549714,15.2615605805877
"LOC4333581",1.51267657607244,1.46253349023667,1.49146477571829,1.52013968245426,1.4506418406854,1.54830049966065
"LOC4333582",8.5829408841146,8.57062560691757,8.49347251753797,8.74816360805532,8.81579825504352,8.73063623355965
"LOC4333583",12.2869620376137,12.1383044977088,12.2286399358171,14.3861608328284,14.3061809766537,13.9299337087862
"LOC4333584",-0.382314480412447,-0.382219795185412,-0.363423958283207,-0.33945892611761,-0.364217229887056,-0.359255931729941
"LOC4333585",2.89025647389026,3.00627265191626,2.90882476958872,2.79310882418538,2.79377182619599,2.67968114306956
"LOC4333586",10.2434915834175,10.0926065556053,10.2232176136009,9.63817531171115,9.73288369118222,9.64577371260153
"LOC4333588",10.9184117495355,10.8853065589711,10.8790988948647,10.8346575904004,10.6599154844352,10.6836423698613
"LOC4333589",10.3330541133073,10.073572863682,10.1716880344909,10.4712763657292,10.500347991388,10.5133500411308
"LOC4333590",11.2156451674115,11.0543973941858,11.1007948640593,10.5885706348833,10.7929030626136,10.7856730226643
"LOC4333591",8.21422234299974,8.39321585382943,8.28183142731869,8.37444522264468,8.46831210344574,8.50040504520611
"LOC4333592",10.1716620388464,10.5108108726707,10.0352632685927,10.5477880655055,10.6104738947348,10.4437610872855
"LOC4333593",9.35158136092017,9.19483516373392,9.34385079692095,9.69844645180175,9.78396727358326,9.6381099798086
"LOC4333595",0,0,0,0,0,0
"LOC4333597",9.50153048351219,9.33193070719499,9.7912324935489,9.29225413994425,9.14623582249348,9.4044210168473
"LOC4333598",12.5244033433178,12.4769201632367,12.536241868109,12.6095632634146,12.5287595044195,12.5058075235326
"LOC4333602",10.1507408702843,10.1898991839075,10.1298694175377,10.1467467476019,10.2511004632,9.95324902988557
"LOC4333604",8.45084019913972,8.35138580855158,8.32953033721139,8.47533488148364,8.67165585491308,8.46090913841162
"LOC4333605",-0.520628899691569,-0.57244608542606,-0.553200879529809,-0.550714548897352,-0.573546389281381,-0.572901343216389
"LOC4333608",9.68945421019697,9.54885749006802,9.57660029697181,9.65011211438532,9.66055786703915,9.55708570950512
"LOC4333609",7.10291027686557,7.24685817933777,7.31711145417832,7.52025109231962,7.40780212805636,7.56293804444416
"LOC4333610",13.8560593324905,13.9978194861305,14.1144438153277,14.5211949851376,14.7785942458771,15.1471746741884
"LOC4333611",7.1524058095659,6.98233544470705,7.23761446389948,6.76659567690443,6.5366150289444,6.73112661271976
"LOC4333612",12.4106016547292,12.431528765525,12.3401136990095,12.4849608477825,12.4546988907141,12.4347128442114
"LOC4333613",11.5865949498073,11.6981507898251,11.5724891151256,11.7489027694929,11.7242338386102,11.4181814890951
"LOC4333614",8.91554353285027,8.71343370542275,8.77650973924417,8.70041569642019,8.95799942183627,9.0461703348603
"LOC4333615",8.39753747343654,8.44740473512622,8.44802436269027,7.96356181368751,7.76347691650498,7.6154481477475
"LOC4333617",8.84944176288267,8.9561999877843,8.70780782226617,8.61229242321778,9.04504961379752,8.80926829275148
"LOC4333618",8.9790065087056,9.16693950426251,9.00961519908102,8.70326493700267,8.69708367022273,8.88457275531611
"LOC4333619",10.655764382664,10.6489320506505,10.5017517163331,10.6388379216588,10.8079645986064,10.7220992252839
"LOC4333620",10.2064011236197,10.2274171150413,9.97891233967803,10.3303862597728,10.4518538308266,10.6156333907794
"LOC4333621",4.7670896814403,5.07793069405136,4.74536706802138,4.27290869469227,4.39072949448111,4.45161653986613
"LOC4333623",0,0,0,0,0,0
"LOC4333624",6.12256381790066,6.33605377921136,6.23285773985811,6.20374650999455,6.40710877403664,6.25253072103465
"LOC4333625",9.03725699802687,9.43272938004624,9.25077606642709,9.32058962595878,9.52443102810054,9.15591963657602
"LOC4333626",10.5441257453404,10.5422871047807,10.4053727978141,9.87415852253912,9.86481415519665,9.93704996242763
"LOC4333627",5.60546767328544,5.63735740968911,5.50824779065043,5.54224695803651,5.96858900382214,5.74398942774795
"LOC4333628",9.34543141926898,9.31513408190467,9.68583867237463,9.85086350243528,9.71680677169249,10.1328960780854
"LOC4333629",12.3715040783028,12.319551740823,12.355526820153,12.4487548694719,12.300523629071,12.3175456277629
"LOC4333631",7.76009679973293,7.73485638283566,7.59526175980368,7.10728475639795,7.4026122226688,7.04838686301601
"LOC4333632",12.4376651967724,12.1777385054053,12.4452870549413,12.1912006927445,12.1579781162967,12.2181101023056
"LOC4333633",9.58647177305303,9.64170652577005,9.53992634550395,9.40129626695548,9.51487836377943,9.67786337672768
"LOC4333634",11.2637200780068,11.3159451226264,10.5676829807361,9.12887911991597,9.26499505819639,9.73665168636761
"LOC4333636",7.04865118545614,7.01619938326182,7.08804056398664,6.6498912848169,6.85758379432705,7.15666374874633
"LOC4333637",6.45213815463688,6.29006215743389,6.28038638864027,5.51472585438983,5.36761219727015,5.510561834575
"LOC4333647",2.83127477852894,2.83727624739888,2.76574366757241,2.59851748209103,2.56706736810086,2.62844419122756
"LOC4333648",10.513859085331,10.1909265948988,9.74479043796688,8.55137746774456,8.76293605959438,8.71418295953606
"LOC4333649",7.92312774372128,8.02201595526756,7.65029256559071,6.04028371440472,6.89942474684212,6.97779968301842
"LOC4333650",10.1350588569663,9.90320649327317,10.0957197269718,10.2142752389845,10.3996500002768,10.3896253843673
"LOC4333652",0.195629462404745,0.144138263299109,0.201563432542614,0.187066069825577,0.142347632492611,0.143397372780662
"LOC4333654",10.6805251291892,10.5369593902064,10.7397001294919,10.2784329025665,10.398146021323,10.7304339629168
"LOC4333655",4.30984874639207,4.303377107693,4.17030770068439,3.91749912600551,3.96020865617272,4.02129471404676
"LOC4333656",8.94249870074833,8.76480579383315,8.9081705486695,8.10551765136799,8.21653461750395,8.25382985577752
"LOC4333657",10.4189535082975,10.1979121628158,10.2342068655876,10.7252383520095,10.7488237912419,10.6686971590558
"LOC4333658",6.7534572635737,6.4017921370404,6.45554253856058,6.47195163451744,6.42947469667273,6.34949847477305
"LOC4333659",9.86689371323811,10.0438074735291,10.0593281252647,9.56963639835964,9.69946896174107,9.75086360605329
"LOC4333661",12.4514162683718,12.463576563771,12.4545613045438,12.6333072933513,12.5867683523808,12.5529107096854
"LOC4333662",12.0989975161963,12.067968316589,11.9693868958172,11.8776604845349,11.798152943662,11.7287186657191
"LOC4333663",4.33182001542562,4.4852253276995,4.06109093664654,4.27704787354199,4.10548403507071,4.28713174822671
"LOC4333664",9.81754108858335,9.88479190953314,9.89795018939579,9.7504122855263,9.70803976179852,9.65795732941282
"LOC4333666",12.5143126577013,12.6382900259584,12.4213116531203,12.2303179965078,12.2540561325621,12.0286169512622
"LOC4333667",8.48900980598162,7.5650492698138,7.50637360799865,10.6017425667703,9.61032871397,9.60162655887252
"LOC4333668",9.56267480446266,9.58716304164963,9.67111212576662,9.80398835542002,9.72367368176706,9.62112736102182
"LOC4333669",11.6258989392112,11.9078052205378,11.6736627776563,11.7544909224662,11.3297631060864,11.1040717658174
"LOC4333672",9.25215583570632,9.28349832171184,9.34453809518734,9.18919329728607,9.1739268162375,9.27895781451743
"LOC4333673",10.058879548738,9.91269347897332,10.1056884376004,9.86059744089745,9.95522555302517,9.89560618627891
"LOC4333674",9.78839568139081,9.79283090696393,9.7928515741564,9.37767024570535,9.67551042380454,9.30474493409639
"LOC4333675",9.72272149116659,9.59763921262083,9.60823084145947,9.76086855366486,9.76489260426505,9.54260356752061
"LOC4333676",7.91483142832157,7.76143491260386,7.7321333629032,7.89492880241961,7.78384802102931,7.8025829609693
"LOC4333677",8.98467759759103,9.00354577493014,9.07127062529537,9.13509939529177,9.13790233276903,9.50126406813276
"LOC4333678",10.8406237881397,10.9353410508028,10.9364195403674,10.6519741758126,10.6190401367114,10.6341092726609
"LOC4333679",8.395038349178,8.37857673971047,8.4750470824989,9.1211738808983,9.27941647017765,9.2772799969169
"LOC4333680",12.2863526342979,12.2031803393011,12.1856519297351,12.4450107171228,12.4289511186057,12.481754260106
"LOC4333681",11.4023862652925,11.4166844314248,11.4518467557263,11.0648504316487,11.2450259514953,11.3748570161312
"LOC4333683",12.4271398750874,12.3462006054244,12.4229123672023,12.0324173519923,11.9636164078393,11.9691149333552
"LOC4333684",9.63062263091015,9.63089848200369,9.6991963150508,9.61092235571622,9.62206859598556,9.80973841056132
"LOC4333685",10.9477567943548,10.968882609569,10.8667211419089,10.6072369024147,10.6930490201286,10.7040209869546
"LOC4333686",10.2963009621758,10.2874159046829,10.2351253576158,10.4623453340696,10.3148309556455,10.2085185684273
"LOC4333690",14.6574300591215,14.7155599378894,14.7810846162924,15.9989980512754,16.0842572216863,15.8930507003745
"LOC4333691",6.14414150547719,6.24695442336451,6.40278673856539,5.37114895221961,5.25974272670573,5.12753438545468
"LOC4333694",9.61008772911684,9.49696667804026,9.68430702505426,9.5378584079517,9.54123595215682,9.61581023257593
"LOC4333695",9.7061238694654,9.57760342565552,9.82853332297,10.1730668823071,10.1116376531673,10.3712743518018
"LOC4333696",12.7448639444741,12.6259015369962,12.7321895669821,12.5386265962681,12.6014050482899,12.475527207238
"LOC4333697",7.77329663027383,7.492297779468,7.61817440485531,7.70047493416155,8.5264119009519,8.36462318309635
"LOC4333698",-1.96490925458673,-1.96479432659383,-1.96626993031566,-1.95736489027658,-1.96644380446624,-1.9654275153884
"LOC4333700",7.65469270054588,7.74956430388164,7.6369173987796,7.64560498658667,7.59770398972651,7.94028602366602
"LOC4333702",10.5337495610891,10.5555422659848,10.6884536045938,11.68342864296,11.7694829488904,11.6381004907785
"LOC4333703",9.58252489250211,9.60922712598832,9.57939690251879,10.4236218710056,10.483538730333,10.3913675373605
"LOC4333706",5.16485135265306,5.03610011560259,5.04405330693557,5.61933381557502,5.55101154878472,5.51424549309376
"LOC4333707",6.19081866955306,6.17204792808305,6.49271298053446,6.42897825419234,6.3622471998956,6.29265233514465
"LOC4333710",3.53215994350184,3.58674530678165,3.61875968237095,3.77095108844526,3.82330560961528,3.68452242622696
"LOC4333711",4.31238371286485,4.11276105231689,4.3466962698981,4.49197113940575,4.64247845913476,4.82659334445428
"LOC4333712",5.06946165857297,5.19648299344592,4.79113042967485,5.01926052644574,5.10825280727457,5.15965112133444
"LOC4333713",2.67814780728298,2.78741385077641,2.72502245444733,2.75905824231656,2.86663019118385,3.02705898525502
"LOC4333714",10.0862205239784,10.1291465417478,9.9306583759636,9.59212282636186,9.43428378150686,9.39710930895279
"LOC4333715",5.00929208188384,4.98632815252461,4.78351968988032,5.02328284871949,5.07105253975446,5.23913502430088
"LOC4333716",11.448524916395,11.3915582487174,11.2983342092418,11.4153707673416,11.4007311021098,11.4776399330934
"LOC4333719",5.17283006933744,5.35568075073904,5.20232857005261,8.47530561158956,7.0229688338552,8.16131219766059
"LOC4333720",1.93778435422157,1.93884196502672,1.94655737016222,2.0160558006434,2.08612464287197,2.06604412148949
"LOC4333723",0,0,0,0,0,0
"LOC4333724",-1.96496387723056,-1.96484032031969,-1.96642671396444,-1.9658718349309,-1.96661364277425,-1.95650228857342
"LOC4333726",14.658168058046,14.6115620933364,14.5325548767714,14.2464751587948,14.3131928998868,14.2973684768181
"LOC4333727",13.7306067193932,13.5897354052341,13.7022488320798,13.3710650136207,13.3977743590439,13.1359117154735
"LOC4333728",11.4488733725115,11.540347692147,11.391246251515,11.2790337661378,11.1301270444922,11.1527824435602
"LOC4333729",10.6231469689325,10.6984764859009,10.5596850003005,10.3975205091006,10.2730078969465,10.2603319454803
"LOC4333730",11.2268176555119,11.0071628939553,11.2223608997826,11.3369541719193,11.2774051233705,11.3950105494381
"LOC4333731",11.3138027879537,11.2894271763637,11.3052851364563,11.2913055065435,11.2527009939405,11.3808503592527
"LOC4333733",10.5473141687511,10.4781991509125,10.2274500404212,11.9639046357751,11.9456391403236,12.0588064380873
"LOC4333734",0,0,0,0,0,0
"LOC4333735",12.4252727081049,12.2858344113393,12.4601662280617,12.0587692851391,12.1565985833135,12.1711283323835
"LOC4333736",4.98631878281158,5.06318576813439,5.05723847584842,4.63616522685375,4.59642629109732,4.82908009517654
"LOC4333737",10.4075405660752,10.2771382918424,10.3079376275269,10.1858043876051,10.1916636574583,10.0677173357922
"LOC4333738",9.65177337436099,9.80551204783286,9.70674113123306,10.012543540956,10.063301643837,10.0014165960015
"LOC4333739",8.60520424600324,9.0090885571074,8.80332230026197,9.001770463677,9.05072587190409,8.77114262602943
"LOC4333741",10.4702855239825,10.6690499039751,10.4867338555235,8.39146093868046,8.48216419127147,8.39039352575448
"LOC4333742",8.16071108218994,7.9806015310797,8.09182393759737,7.63442961919817,7.80598327221644,7.56678077919347
"LOC4333744",10.7267809759145,10.5027111630081,10.6744089729074,6.74448650585065,6.25080341622598,6.39411339007193
"LOC4333746",4.78945905912249,5.20087801903427,5.03601104583269,5.21200990825368,4.53781634240613,4.92168545491131
"LOC4333747",3.31643968394415,3.58054192927793,3.57183979165242,3.46437111248547,3.35786776978735,3.55927537784314
"LOC4333748",10.2928570394731,10.2181644157112,10.2680392016895,10.7064193427368,10.4534554104469,10.810007603594
"LOC4333749",13.5951080360893,13.5919227117895,13.5590883788412,13.072027397399,12.9779713086884,13.3512115513937
"LOC4333750",10.0349030706041,10.1021619896401,9.90393587862036,9.96656225251132,9.86459267085469,9.84431332593761
"LOC4333751",12.5768019316222,12.4443736990558,12.4331171866876,12.591629226791,12.6143685425666,12.4737091916405
"LOC4333753",12.349488924885,12.3338503280771,12.4084452290082,12.6861873034856,12.7270578190608,12.9481137806229
"LOC4333759",9.0763653040863,9.17316767967984,9.09348848843451,9.24103545302729,9.39746016552701,9.28704621232772
"LOC4333761",10.2954928577143,10.3591627720768,10.4528832063479,10.7730712292107,10.776089582064,10.7073599286788
"LOC4333762",0.469150341447811,0.444197153871869,0.435540271263104,0.438354542210769,0.434642650700332,0.463603107008562
"LOC4333763",0.948076858924352,0.949946872615817,0.928036866272188,0.868782755230882,0.887401387851419,0.893533071247178
"LOC4333766",10.8941150529837,10.8401102831863,10.8708600176173,10.64586443588,10.6574645638221,10.8783598379632
"LOC4333767",8.90689449505374,8.96442153824532,8.56899892989481,8.52146005121386,8.18483363117433,8.47098081189581
"LOC4333768",10.1387037124684,10.028257387149,10.3399328663816,9.81482029029928,9.91397905615177,9.8761223856829
"LOC4333770",9.1268088057019,9.31678758386677,9.10736382072129,7.54349652871951,7.72287097514035,7.62456523446861
"LOC4333771",7.52043559779418,7.58088670640059,7.64612239844271,7.57027866760402,7.45609735849147,7.48243972826932
"LOC4333772",11.3019786632053,11.3376401559713,11.3455321597025,12.0054349211819,12.1437083922863,11.8559901036854
"LOC4333773",8.97174840752144,8.98725604007232,9.09416374172504,9.6419687958252,9.87341719739086,9.92604497979156
"LOC4333774",8.94074174140177,9.06066751778009,8.93012518416844,8.53032833561788,8.69184231686226,8.5468373638539
"LOC4333775",11.1517598310149,11.0095431468402,11.1590689164463,11.3594827150892,11.395711668746,11.1707684933137
"LOC4333780",9.58703419849392,9.67546632550134,9.69576072521838,9.28515780355219,9.43905824601741,9.44757632073714
"LOC4333781",9.31185112355116,9.35045280438499,9.66127541276221,9.23090696974538,9.29194494756038,9.61563025559158
"LOC4333783",12.6018879973015,12.5768369577888,12.5233017416793,12.7991606726598,12.8242281657601,12.7715815467611
"LOC4333784",6.3367479433157,6.26067375827579,6.19917813415159,6.06803893232839,5.81576901327151,6.22111615446036
"LOC4333785",7.68232709611714,7.8701476702068,7.8767596327566,7.56372039216184,7.68005018992677,7.62290416658355
"LOC4333786",6.20375708172037,6.0023202545608,5.87585972979301,6.16171408733792,6.29107399066961,6.48581626422899
"LOC4333788",11.7455823186341,11.8304115678231,11.8141531443449,11.7697877660058,11.7807765401439,11.7227966236949
"LOC4333789",10.6611459568744,10.479796013922,10.4217129508728,10.4641360545628,10.6598880091294,10.6914047615051
"LOC4333790",0,0,0,0,0,0
"LOC4333791",2.43802447221884,2.56551205817531,2.41813193300731,2.51166817347266,2.56265393144328,2.56401899066987
"LOC4333792",-0.59569761345041,-0.542610583020974,-0.556586443982636,-0.596275891394997,-0.596695459029119,-0.5960610532179
"LOC4333793",4.94341386851552,5.72399705810343,4.74575865178897,3.83759982843795,3.8075636740362,3.85226528375138
"LOC4333794",0.10936920663236,0.136143740929542,0.166716172192472,0.173373652352584,0.107771299759356,0.108787108570692
"LOC4333795",9.87140871488196,9.45327397738312,9.76024357581115,10.4306584249707,10.6582601312139,10.8151495283489
"LOC4333796",7.55643498264505,7.833473557855,7.73588854868088,8.14621332124373,8.3534200299134,8.31215354441532
"LOC4333797",9.72617852636028,9.78511240997257,9.88657597306294,9.50335020993956,9.57893752712855,9.84525489672456
"LOC4333798",8.25315125899023,8.31033144151639,8.23501064137587,8.30487694194967,8.37715512235848,8.31092447840772
"LOC4333799",13.4062125826147,13.388047426909,13.5285217952947,13.310028576104,13.2160913306992,13.1742171269943
"LOC4333801",4.69558328762066,4.93422791594534,5.02296138925445,5.23315717832513,4.82695946005708,5.10071242426282
"LOC4333802",9.0512304632503,9.28246804111238,9.23115386477612,9.24422545704762,9.28092222695907,9.39037610260984
"LOC4333803",11.4836440303413,11.5828452789538,11.5667873563569,11.3306704208343,11.2397644450807,11.1896937554711
"LOC4333804",11.8624453095124,11.8336111972699,11.7740364789891,11.899023604936,11.8682817901689,11.602720383383
"LOC4333805",9.27211851850412,9.41437709555773,9.36813857328242,9.48896058005042,9.50578227676498,9.63700774426322
"LOC4333806",10.9781801395491,11.1834032745821,11.1014558624209,11.3766709332152,11.4573978200469,11.3167020346568
"LOC4333807",4.39643358749226,4.42681354788165,4.29529849725726,4.70738573749746,4.41340033535551,4.61692291851809
"LOC4333809",11.275248477426,11.3013262386646,11.1915387219306,11.3953384099295,11.3815325649982,11.4556678418044
"LOC4333810",12.0317793139351,11.9800704329667,11.9329321267595,12.2003072873827,12.0722083796849,11.9328793208975
"LOC4333811",11.4232321120055,11.4064596846797,11.3697055021105,11.7765815532148,11.7389151033968,11.5468852892694
"LOC4333812",-0.10833458640638,-0.133526116042499,-0.162094876033356,-0.161653493191442,-0.162235518032626,-0.113682295044355
"LOC4333813",6.79154075983294,6.58949432617353,6.67973817034133,7.04291405519948,7.13503598027408,7.13543210419902
"LOC4333814",12.8212668703041,12.7536038385634,12.7261632665931,13.1891027902876,13.1441983136313,12.9703611732637
"LOC4333815",9.01288481551285,9.04052354990012,9.14745165792859,8.88435894461278,8.88679573262425,8.8933303681831
"LOC4333816",10.6809851074448,10.7382374455751,10.688212743676,10.8092625930824,10.8390505513101,10.8560266007086
"LOC4333817",10.6609237362826,10.5233497325494,10.5674338190489,10.8972468953852,10.9627114946442,10.9939610415614
"LOC4333818",12.8029462415577,12.350392095178,12.5958112870117,13.9353209866822,13.7555712430484,13.7485310733747
"LOC4333819",9.52750748777533,9.42145619916233,9.31892142013581,10.0613554333236,9.99327184465814,10.2079752030437
"LOC4333820",5.35237974242303,5.91535167186246,5.44308598924796,5.72622867484676,5.76946305195676,5.65588123825543
"LOC4333821",9.91821109116404,9.98300385481676,9.85372185890277,10.2375417613783,10.4278798842188,10.351977215443
"LOC4333823",12.3215964579591,12.0615453915057,12.1096553918641,11.9718445730849,11.8392861328294,11.7573615008921
"LOC4333824",11.3046671459168,11.2599249671189,11.3641777085894,11.3543374587954,11.353616923399,11.0265406748101
"LOC4333825",12.0172637440812,11.8809306807129,11.8877270712009,11.9646454515703,11.9492591331982,11.8448173079367
"LOC4333826",4.65346456597031,4.88775219550918,4.76601508969758,4.33017590893924,4.20280694825149,4.21879197192307
"LOC4333827",12.9834296089185,13.0544527069343,12.9033528857446,12.8130706927934,12.9851749611426,13.0228044672138
"LOC4333830",6.2624666869101,6.20562397591455,6.3203900484424,5.88515111230158,6.08407289902474,5.75803044993799
"LOC4333831",11.4682041411048,11.4334900219732,11.403728001688,11.4640878689723,11.4475525225995,11.3600149036926
"LOC4333832",13.3027497454127,13.3871586444551,13.3396680436281,13.307975643919,13.3345693992685,13.2599735363787
"LOC4333833",12.4274181233652,12.271722492434,12.4572900257738,12.1166433232012,12.2792788183202,12.1789978103529
"LOC4333834",10.4989958750321,10.4473796690857,10.4846535944732,10.410147172818,10.4261169991894,10.6354819629416
"LOC4333835",9.51863712240758,9.02216536964259,9.04903936725536,10.0631479670099,9.75540395542148,10.3949321570792
"LOC4333838",6.29109565113641,6.4146806611982,6.37803882157926,6.44385324078158,6.23478517125527,6.36802211920826
"LOC4333839",10.8622242811795,10.9113799636166,10.9936579521642,10.8461960119139,10.9127338902159,11.0049766241375
"LOC4333840",10.5625505711118,10.4695650137781,10.6183977896346,10.4489154618285,10.2810842791269,10.4474952619401
"LOC4333841",13.9787331705824,13.9995830350301,14.0559999095151,13.611508184849,13.5814323919705,13.5995134791483
"LOC4333842",11.6272143110864,11.7076473004645,11.8437313264335,11.4948045049777,11.4077180814903,11.4127586670102
"LOC4333843",13.1765089638645,13.1705986159549,13.1700185454426,13.3418625955735,13.4329611134955,13.3645069925218
"LOC4333844",9.20945157166627,9.41623064286121,8.97772544182369,8.85343154384234,8.84845344941224,8.84024983561266
"LOC4333845",11.0346760777529,11.1729461421309,10.9335373957872,10.748674301942,10.734589316014,10.5391637176622
"LOC4333846",1.33708345920315,1.4608637268297,1.37971016120844,1.30484575802744,1.28038079298957,1.28282201645326
"LOC4333847",10.2760414231516,10.3869849015493,10.2830993736142,10.3925521612672,10.3931088333302,10.4519378307602
"LOC4333848",7.9947940928791,8.44686754914688,8.11016727971227,8.43597935080268,7.85427606071282,8.17856090665946
"LOC4333849",7.66746467776513,7.98087117350357,7.74847448265639,6.05563995675927,6.10188309615055,5.91168468106663
"LOC4333851",8.57418079544089,8.67057449542678,8.62165452810544,8.51102592921778,8.62283564097942,8.8931553180871
"LOC4333853",10.6953591302957,10.6896317712532,10.8094114871826,10.7659003431679,10.688126666893,10.688826225157
"LOC4333855",9.12795312779496,9.01875290073088,9.27470190940553,10.0152756900107,10.2649863756613,10.6413195303372
"LOC4333856",1.30960114892244,1.31050115273414,1.46763945358074,1.32580740335239,1.31852948436471,1.30571307389272
"LOC4333857",12.7344483927717,12.6751920384934,12.6886169692912,12.5674963098336,12.5208854813356,12.4271565809595
