"GeneID" "Symbol" "LocusTag" "Synonyms" "description" "type_of_gene" "Other_designations" "RAPdb_ID" "funrice" "logFC.fls2DEG_germfree" "logFC.fls2DEG_microbiota" "logFC.fls2DEG_x_microbiota" "logCPM" "F" "PValue" "FDR"
"LOC4330695" 4330695 "LOC4330695" "OSNPB_020742700" "OJ1734_E02.2" "protein RICE SALT SENSITIVE 3-like" "protein-coding" "protein RICE SALT SENSITIVE 3-like|Os02g0742700|P0585G03.25" "Os02g0742700" "-" -1.72696069620718 -0.106090200273757 1.62087049593342 -0.634055481684398 5.60352386959335 0.0140535349586514 0.052957957355349
"LOC4330702" 4330702 "LOC4330702" "OSNPB_020743700" "OJ1734_E02.21-1|OJ1734_E02.21-2" "NEP1-interacting protein-like 2" "protein-coding" "NEP1-interacting protein-like 2|Os02g0743700|putative NEP1-interacting protein" "Os02g0743700" "-" 0.962515741124509 -0.715843623775691 -1.6783593649002 1.21517309139539 25.3844447796915 9.80958239387092e-06 0.000431331210062081
"LOC4330713" 4330713 "LOC4330713" "OSNPB_020745100" "Lsi1|NIP2-1|OJ1118_G04.16|OJ1734_E02.43|OsJ_008085|OsNIP2;1|SIIT1" "aquaporin NIP2-1-like" "protein-coding" "aquaporin NIP2-1|LOC_Os02g51110|Low silicon protein 1|NOD26-like intrinsic protein 2-1|NOD26-like major intrinsic protein|Silicon influx transporter LSI1|Silicon transporter LSI1|putative major intrinsic protein" "Os02g0745100" "Lsi1|OsNIP2;1|OsLsi1" 1.36121400333614 -0.0147532742605927 -1.37596727759673 10.7118436195813 29.4142075365948 3.88856701623714e-06 0.000240248767661611
"LOC4330753" 4330753 "LOC4330753" "OSNPB_020753000" "OJ1288_G09.15|OsJ_08413|OsTPP4|TPP4" "probable trehalose-phosphate phosphatase 4" "protein-coding" "probable trehalose-phosphate phosphatase 4|LOC_Os02g51680|Trehalose 6-phosphate phosphatase|putative trehalose-6-phosphate phosphatase" "Os02g0753000" "-" 1.25521057475868 0.00733713933178817 -1.2478734354269 5.79499732295286 33.4927152070272 1.9639805717971e-06 0.000159589837709494
"LOC4330758" 4330758 "LOC4330758" "OSNPB_020753700" "OJ1288_G09.25|P0627E03.3" "uncharacterized LOC4330758" "protein-coding" "uncharacterized protein LOC4330758|Os02g0753700" "Os02g0753700" "-" 1.19197608674668 -0.991327891132582 -2.18330397787926 0.140811908378624 21.7815404603654 2.47826544692062e-05 0.000790740058218379
"LOC4330760" 4330760 "LOC4330760" "OSNPB_020753900" "OJ1288_G09.28|P0627E03.6" "uncharacterized LOC4330760" "protein-coding" "uncharacterized protein LOC4330760|Os02g0753900" "Os02g0753900" "-" 1.12229483273426 0.469271976480968 -0.653022856253288 2.79028091893848 24.8610958121842 1.11519879129948e-05 0.000470990908161141
"LOC4330780" 4330780 "LOC4330780" "OSNPB_020756800" "P0471A11.7" "protein EXORDIUM" "protein-coding" "protein EXORDIUM|Os02g0756800|P0627E03.43|putative phi-1|putative phosphate-induced protein 1" "Os02g0756800" "-" -0.630042983099372 0.63131677177455 1.26135975487392 4.41683368821651 7.33402096618607 0.00593603977623951 0.0294860808952039
"LOC4330786" 4330786 "LOC4330786" "OSNPB_020758000" "HSP24.1|OsHsp24.1|OsJ_08454" "24.1 kDa heat shock protein, mitochondrial-like" "protein-coding" "24.1 kDa heat shock protein, mitochondrial|22 kDa heat shock protein|LOC_Os02g52150|P0471A11.32|mitochondrial small heat shock protein|putative low molecular weight heat shock protein" "Os02g0758000" "-" -2.43696386789115 1.97063694959712 4.40760081748827 5.65717210807754 34.4127518937434 4.53397926139034e-06 0.000264653715227095
"LOC4330793" 4330793 "LOC4330793" "OSNPB_020759400" "OJ1175_B01.3" "RING-H2 finger protein ATL29" "protein-coding" "RING-H2 finger protein ATL29|Os02g0759400|P0471A11.47|RING/C3HC4/PHD zinc finger-like protein|putative RING-H2 zinc finger protein" "Os02g0759400" "OsRING-1|OsATL38" -0.85829674090337 3.04038028047331 3.89867702137668 2.02900505684058 18.3030685906301 0.000103078139975086 0.00194062746062954
"LOC4330827" 4330827 "LOC4330827" "OSNPB_020764400" "-" "galactoside 2-alpha-L-fucosyltransferase" "protein-coding" "galactoside 2-alpha-L-fucosyltransferase|Os02g0764400|P0539D10.16|putative galactoside 2-alpha-L-fucosyltransferase" "Os02g0764400" "-" -1.00889326185704 0.340104456331957 1.34899771818899 -0.331554780074559 7.32794138804531 0.00536266769912485 0.0274331339970157
"LOC4330835" 4330835 "LOC4330835" "OSNPB_020765900" "-" "ferredoxin--nitrite reductase, chloroplastic-like" "protein-coding" "ferredoxin--nitrite reductase, chloroplastic-like|Os02g0765900" "Os02g0765900" "-" 2.78410601536889 0.78003660930655 -2.00406940606234 0.626682622092035 29.8244762721406 3.62803790336561e-06 0.000230933250734705
"LOC4330873" 4330873 "LOC4330873" "OSNPB_020771600" "OJ1353_F08.16-1|OJ1611_C08.2-1" "1-aminocyclopropane-1-carboxylate oxidase 1-like" "protein-coding" "1-aminocyclopropane-1-carboxylate oxidase 1-like|Os02g0771600" "Os02g0771600" "OsACO3" -2.85720209138274 -0.374091195921167 2.48311089546157 4.1114433758898 11.0745502460047 0.00148827773453261 0.011499311258669
"LOC4330883" 4330883 "LOC4330883" "OSNPB_020773500" "OJ1448_G06.1|OJ1611_C08.29" "uncharacterized LOC4330883" "protein-coding" "uncharacterized protein LOC4330883|Os02g0773500" "Os02g0773500" "-" 3.48362548776771 -0.853974089025171 -4.33759957679289 -0.777469182451666 17.88261155785 8.00293179623903e-05 0.0016620701876465
"LOC4330886" 4330886 "LOC4330886" "OSNPB_020774100" "OJ1448_G06.8|OJ1611_C08.36" "thioredoxin-like 3-1, chloroplastic" "protein-coding" "thioredoxin-like 3-1, chloroplastic|LOC_Os02g53400|putative thioredoxin 5" "Os02g0774100" "-" 2.53361892709975 -0.478252636190722 -3.01187156329047 2.75233314440281 39.3553072046976 8.09076216576955e-07 9.01182605973258e-05
"LOC4330894" 4330894 "LOC4330894" "OSNPB_020775100" "MTP3|OJ1448_G06.19|OsJ_08570|OsMTP3" "metal tolerance protein 3-like" "protein-coding" "metal tolerance protein 3|LOC_Os02g53490|putative cation diffusion facilitator 8" "Os02g0775100" "MTP8.2" -0.352108357811938 0.671554066946193 1.02366242475813 4.92504222482728 14.6382129828815 0.000230691984543682 0.00329329983365367
"LOC4330933" 4330933 "LOC4330933" "OSNPB_020782500" "HSP18.6|OJ1311_D08.6-1|OsHsp18.6|OsJ_08623" "18.6 kDa class III heat shock protein-like" "protein-coding" "18.6 kDa class III heat shock protein|18.6 kDa heat shock protein|LOC_Os02g54140|putative 17.8 kDa class II heat shock protein" "Os02g0782500" "-" 1.19555365994513 4.20448502262964 3.00893136268451 0.424064038421004 48.4374330883552 1.37640793905899e-07 2.85478018656562e-05
"LOC4330953" 4330953 "LOC4330953" "OSNPB_020786900" "-" "pathogenesis-related protein PRB1-3" "protein-coding" "pathogenesis-related protein PRB1-3|Os02g0786900" "Os02g0786900" "-" -1.72313064875811 -0.490996097766802 1.23213455099131 -0.00721830803757008 12.3877360320145 0.000534420909020517 0.00573322976795927
"LOC4330970" 4330970 "LOC4330970" "OSNPB_020789700" "OJ1046_F07.12" "uncharacterized LOC4330970" "protein-coding" "uncharacterized protein LOC4330970|OSJNBa0054K20.38|Os02g0789700" "Os02g0789700" "-" 0.635051036194857 4.23912756017425 3.60407652397939 -0.897296091808975 30.1145778493007 3.34480533400592e-06 0.000219100008873857
"LOC4330974" 4330974 "LOC4330974" "OSNPB_020791400" "OJ1046_F07.29" "cytochrome c oxidase subunit 6b-2" "protein-coding" "cytochrome c oxidase subunit 6b-2|Os02g0791400|putative cytochrome c oxidase subunit 6b-1" "Os02g0791400" "-" -1.06385379141614 -0.283255700204367 0.780598091211777 6.38144590965271 12.8135971881458 0.000574921833344953 0.00604727242312875
"LOC4331013" 4331013 "LOC4331013" "OSNPB_020797100" "OJ1004_E04.29" "ethylene-responsive transcription factor ERF003" "protein-coding" "ethylene-responsive transcription factor ERF003|Os02g0797100|putative ethylene response factor 1" "Os02g0797100" "-" 0.190772040512844 -0.998880195493538 -1.18965223600638 0.651661980586359 7.25160572080388 0.00558323583865179 0.0282479611866989
"LOC4331044" 4331044 "LOC4331044" "OSNPB_020802500" "OVP3" "pyrophosphate-energized vacuolar membrane proton pump" "protein-coding" "pyrophosphate-energized vacuolar membrane proton pump|OSJNBa0032L17.38|Os02g0802500|P0689B12.15|proton translocating pyrophosphatase|vacuolar proton pyrophosphatase" "Os02g0802500" "OVP3" -1.2470703328715 0.12829761616465 1.37536794903615 10.7422026243054 10.2667973243941 0.00148813100935388 0.011499311258669
"LOC4331065" 4331065 "LOC4331065" "OSNPB_020805500" "OJ1548_F12.22" "PAP-specific phosphatase HAL2-like" "protein-coding" "PAP-specific phosphatase HAL2-like|Os02g0805500|putative 3'(2'),5'-bisphosphate nucleotidase" "Os02g0805500" "-" 1.14187498128901 0.129448107219531 -1.01242687406948 2.19076534044883 25.8510243099847 8.76433418830583e-06 0.000398479098962871
"LOC4331068" 4331068 "LOC4331068" "OSNPB_020805800" "OJ1111_C07.3|OJ1548_F12.25" "uncharacterized protein slr1919" "protein-coding" "uncharacterized protein LOC4331068|Os02g0805800|putative ubiquinone biosynthesis protein ubiB" "Os02g0805800" "-" -1.04990962439916 0.343644246967742 1.3935538713669 5.02682526602593 55.8075851100733 5.07163903770188e-08 1.31636114596041e-05
"LOC4331101" 4331101 "LOC4331101" "OSNPB_020811400" "CCR1" "cinnamoyl-CoA reductase 1-like" "protein-coding" "cinnamoyl-CoA reductase 1-like|Os02g0811400|P0016F11.18|cinnamoyl CoA reductase" "Os02g0811400" "-" -0.0135258415252767 -3.98014581262459 -3.96661997109931 -2.09443013469486 7.14362450204756 0.0061033582612008 0.0300990923731677
"LOC4331110" 4331110 "LOC4331110" "OSNPB_020813350" "OJ1293_E04.3" "F-box protein PP2-B10" "protein-coding" "F-box protein PP2-B10|F-box family protein-like|OSJNBa0053L11.25|Os02g0813350" "Os02g0813350" "-" 0.983334156605113 -0.397388914364755 -1.38072307096987 5.38584139903082 32.5569941492904 2.03367584957415e-06 0.000161810387388438
"LOC4331115" 4331115 "LOC4331115" "OSNPB_020814000" "OJ1293_E04.15" "desumoylating isopeptidase 1" "protein-coding" "desumoylating isopeptidase 1|OSJNBa0053L11.37|Os02g0814000" "Os02g0814000" "-" -1.18118060380965 0.561523048791557 1.74270365260121 5.32016330946214 18.4320929135909 8.98776336052708e-05 0.00178171184972815
"LOC4331137" 4331137 "LOC4331137" "OSNPB_020816200" "-" "GDSL esterase/lipase At5g33370" "protein-coding" "GDSL esterase/lipase At5g33370|Os02g0816200|P0643F09.14|putative family II lipase EXL4" "Os02g0816200" "-" -1.00616959682969 -0.00849782542220508 0.99767177140748 0.81388586935984 5.46927279062828 0.0152166681799317 0.0558259922651165
"LOC4331167" 4331167 "LOC4331167" "OSNPB_020820200" "OJ1202_E07.30" "RING-H2 finger protein ATL1" "protein-coding" "RING-H2 finger protein ATL1|Os02g0820200|P0474F11.11|zinc finger (C3HC4-type RING finger)-like" "Os02g0820200" "-" 0.535018093381737 -0.47294701363842 -1.00796510702016 2.13376369276486 11.3750851482997 0.000807094260261046 0.00757880504173474
"LOC4331194" 4331194 "LOC4331194" "OSNPB_020823100" "OJ1136_C04.6|OsJ_008613|OsPIP1;3|PIP1-3|RWC-3|RWC3" "aquaporin PIP 1-3-like" "protein-coding" "aquaporin PIP 1-3|LOC_Os02g57720|Plasma membrane intrinsic protein 1-3|Water channel protein RWC3|putative plasma membrane intrinsic protein" "Os02g0823100" "RWC3|OsPIP1;3" -2.1747889741551 0.463488875248357 2.63827784940346 7.25173776672558 49.3073010748236 2.58182764133686e-07 4.36851773186706e-05
"LOC4331209" 4331209 "LOC4331209" "OSNPB_020825301" "OJ1063_D06.19" "uncharacterized LOC4331209" "protein-coding" "uncharacterized protein LOC4331209|Os02g0825301" "Os02g0825301" "-" 2.71103725091599 2.38182931743729 -0.329207933478695 -1.19579716501664 58.823610327196 3.48304751134387e-08 1.02325046338755e-05
"LOC4331213" 4331213 "LOC4331213" "OSNPB_020826000" "-" "uncharacterized LOC4331213" "protein-coding" "uncharacterized protein LOC4331213|Os02g0826000|P0452F04.12" "Os02g0826000" "-" 3.25372518472136 3.66619533291378 0.41247014819242 -2.4511142065211 26.2366862629032 7.99424710735143e-06 0.000372897645455417
"LOC4331227" 4331227 "LOC4331227" "OSNPB_020828100" "-" "uncharacterized LOC4331227" "protein-coding" "uncharacterized protein LOC4331227|Os02g0828100|P0452F04.34" "Os02g0828100" "-" 1.14463115497868 -0.228295249799049 -1.37292640477773 1.18559917096362 15.3094344705023 0.000180677581456601 0.00279453191961625
"LOC4331300" 4331300 "LOC4331300" "OSNPB_030102700" "EXPB7|OsEXPB7|OsJ_09068" "expansin-B7-like" "protein-coding" "expansin-B7|Beta-expansin-7|LOC_Os03g01270|OsaEXPb1.12" "Os03g0102700" "-" -2.26175058542571 0.0999746238181525 2.36172520924387 7.78369842517927 57.2028717743454 8.15133929284267e-08 1.93521247037376e-05
"LOC4331302" 4331302 "LOC4331302" "OSNPB_030103200" "-" "cortical cell-delineating protein" "protein-coding" "cortical cell-delineating protein|Os03g0103200" "Os03g0103200" "-" -0.0162633143125253 -1.55706232888501 -1.54079901457249 7.85719499630337 11.4758282661164 0.00108962953498 0.00931568787596911
"LOC4331303" 4331303 "LOC4331303" "OSNPB_030103300" "qGL3-1|qLTG-3-1|qLTG3-1" "putative glycine-rich cell wall structural protein 1" "protein-coding" "putative glycine-rich cell wall structural protein 1|Low-temperature germinability 3-1|Os03g0103300|QTL for low-temperature germinability 3-1" "Os03g0103300" "qLTG3-1" -1.23857893498615 -0.48695586358694 0.751623071399208 6.40157721455007 15.7300599219061 0.000223932719791637 0.00322381116365623
"LOC4331314" 4331314 "LOC4331314" "-" "-" "uncharacterized LOC4331314" "ncRNA" "-" "-" "-" 5.99233395353303 6.00638681115652 0.0140528576234829 1.92277645959187 433.294591656527 7.29762433888771e-15 3.90189378151648e-11
"LOC4331379" 4331379 "LOC4331379" "OSNPB_030113700" "-" "heat shock 70 kDa protein, mitochondrial" "protein-coding" "heat shock 70 kDa protein, mitochondrial|70 kDa heat shock protein|Os03g0113700" "Os03g0113700" "-" -0.889446337929766 0.93523992510789 1.82468626303766 6.44086120328404 67.9577527117134 1.22790662168533e-08 4.97376600365691e-06
"LOC4331397" 4331397 "LOC4331397" "OSNPB_030115700" "-" "short-chain dehydrogenase TIC 32, chloroplastic" "protein-coding" "short-chain dehydrogenase TIC 32, chloroplastic|Os03g0115700" "Os03g0115700" "-" 0.615376539943516 -0.388664102918183 -1.0040406428617 3.45129449552361 10.4388017208557 0.00120482313600539 0.00997823473295169
"LOC4331398" 4331398 "LOC4331398" "OSNPB_030115800" "JT1" "uncharacterized LOC4331398" "protein-coding" "uncharacterized protein LOC4331398|Os03g0115800|joint 1 protein" "Os03g0115800" "-" 12.3116875417481 11.1859410143092 -1.12574652743887 7.57914398616043 998.61085650883 5.60164289959241e-17 7.48771606388517e-13
"LOC4331458" 4331458 "LOC4331458" "OSNPB_030124900" "-" "probable polygalacturonase" "protein-coding" "probable polygalacturonase|Os03g0124900" "Os03g0124900" "-" -1.58866518682477 -0.0803012029422947 1.50836398388247 3.86012421846022 28.0524411927396 6.66142770885434e-06 0.000333495521289348
"LOC4331496" 4331496 "LOC4331496" "-" "-" "uncharacterized LOC4331496" "ncRNA" "-" "-" "-" 0.55163495719174 1.30402402114751 0.75238906395577 2.62235553932202 7.57725875060267 0.00531593186611756 0.0272723320876582
"LOC4331569" 4331569 "LOC4331569" "OSNPB_030140200" "-" "noroxomaritidine synthase" "protein-coding" "noroxomaritidine synthase|Os03g0140200" "Os03g0140200" "CYP96B5|WSL5" -0.564638637715121 0.694321031737664 1.25895966945279 4.3578229683718 17.067152087236 0.000101824299363156 0.00192924934030802
"LOC4331579" 4331579 "LOC4331579" "OSNPB_030141800" "-" "uncharacterized LOC4331579" "protein-coding" "uncharacterized protein LOC4331579|Os03g0141800" "Os03g0141800" "-" -1.32650647646643 0.152504299444623 1.47901077591106 -1.41290840390974 5.15447694577514 0.018412526223506 0.063310672161956
"LOC4331590" 4331590 "LOC4331590" "OSNPB_030143400" "chaperonin" "chaperonin CPN60-1, mitochondrial" "protein-coding" "chaperonin CPN60-1, mitochondrial|Os03g0143400" "Os03g0143400" "-" -0.758486065417808 0.293967718674105 1.05245378409191 5.87212266500253 23.826979125613 1.44564367197622e-05 0.000553896100206575
"LOC4331606" 4331606 "LOC4331606" "OSNPB_030145900" "-" "E3 ubiquitin-protein ligase RZFP34" "protein-coding" "E3 ubiquitin-protein ligase RZFP34|Os03g0145900" "Os03g0145900" "-" 0.454624714240175 -0.694860785434348 -1.14948549967452 2.5881267465432 10.638403226049 0.00110434732650161 0.00938181686002501
"LOC4331642" 4331642 "LOC4331642" "OSNPB_030151500" "-" "uncharacterized LOC4331642" "protein-coding" "uncharacterized protein LOC4331642|Os03g0151500" "Os03g0151500" "-" -0.707834747206819 1.34184106033529 2.04967580754211 -0.311848526163465 6.1174446863911 0.0104161575183246 0.0433544379721142
"LOC4331658" 4331658 "LOC4331658" "OSNPB_030153900" "-" "uncharacterized LOC4331658" "protein-coding" "uncharacterized protein LOC4331658|Os03g0153900|Os03g0154000|Os03g0154100" "Os03g0153900" "-" -0.808702504946876 0.345557085510626 1.1542595904575 5.89531896001793 7.95796378906872 0.00447421059158866 0.0243265295821703
"LOC4331681" 4331681 "LOC4331681" "OSNPB_030158300" "-" "photosynthetic NDH subunit of subcomplex B 2, chloroplastic" "protein-coding" "photosynthetic NDH subunit of subcomplex B 2, chloroplastic|Os03g0158300" "Os03g0158300" "-" 1.09291715875709 -0.332086841178583 -1.42500399993567 -0.150374043920133 4.8803892852333 0.0218178135533183 0.0712456867957433
"LOC4331694" 4331694 "LOC4331694" "OSNPB_030159900" "-" "uncharacterized LOC4331694" "protein-coding" "uncharacterized protein LOC4331694|Os03g0159900" "Os03g0159900" "-" -0.483817780458407 -1.05211193217627 -0.568294151717861 4.77217005544264 27.0417219678651 7.23778713323065e-06 0.000349268955270376
"LOC4331703" 4331703 "LOC4331703" "OSNPB_030161200" "-" "sulfate transporter 3.1" "protein-coding" "sulfate transporter 3.1|Os03g0161200" "Os03g0161200" "-" -0.598313911596547 0.455558010242087 1.05387192183863 3.38464957463216 8.81511192245123 0.00254915281105098 0.0164810281138179
"LOC4331734" 4331734 "LOC4331734" "OSNPB_030165900" "-" "protein SULFUR DEFICIENCY-INDUCED 2" "protein-coding" "protein SULFUR DEFICIENCY-INDUCED 2|Os03g0165900" "Os03g0165900" "-" 2.68696254194078 0.716983050736974 -1.96997949120381 -1.21280550603702 8.47947088780999 0.00305478265869568 0.018577470336117
"LOC4331750" 4331750 "LOC4331750" "OSNPB_030168000" "-" "major facilitator superfamily domain-containing protein 12" "protein-coding" "major facilitator superfamily domain-containing protein 12|Os03g0168000" "Os03g0168000" "-" 0.650434055498495 -1.4228669392696 -2.07330099476809 3.81327725779669 45.5428660106713 2.13204229340581e-07 3.95819574110493e-05
"LOC4331753" 4331753 "LOC4331753" "OSNPB_030168300" "-" "uncharacterized LOC4331753" "protein-coding" "uncharacterized protein LOC4331753|Os03g0168300" "Os03g0168300" "-" -1.60803577119804 0.1237191126615 1.73175488385954 2.78122046120753 64.5753817545825 1.77895175903012e-08 6.48192566016643e-06
"LOC4331755" 4331755 "LOC4331755" "OSNPB_030168500" "-" "thioredoxin-like 1-1, chloroplastic" "protein-coding" "thioredoxin-like 1-1, chloroplastic|Os03g0168500" "Os03g0168500" "-" 1.00706492140657 0.952151232813405 -0.0549136885931655 -0.361010459717213 9.73026586016269 0.00165395746215229 0.0123206004728595
"LOC4331775" 4331775 "LOC4331775" "OSNPB_030170900" "OsSUT1|SUT1" "sucrose transport protein SUT1" "protein-coding" "sucrose transport protein SUT1|LOC_Os03g07480|OSJNBa0091P11.1|Sucrose permease 1|Sucrose transporter 1|Sucrose-proton symporter 1" "Os03g0170900" "OsSUT1" -1.61446209444169 -0.46728727332969 1.147174821112 2.05216829817368 8.46837536324846 0.00345189486669636 0.0201699776932457
"LOC4331822" 4331822 "LOC4331822" "OSNPB_030179400" "-" "serine/threonine-protein kinase RIPK" "protein-coding" "serine/threonine-protein kinase RIPK|Os03g0179400|serine/threonine-protein kinase At5g01020" "Os03g0179400" "GUDK" -1.29119062430301 -0.1107001966465 1.18049042765651 3.99658750220157 23.8497903455375 1.62687328658465e-05 0.000600729702259035
"LOC4331834" 4331834 "LOC4331834" "OSNPB_030181100" "JAZ10|OsJAZ10|OsJAZ4|OsTIFY11b|TIFY11B" "protein TIFY 11b-like" "protein-coding" "protein TIFY 11b|Jasmonate ZIM domain-containing protein 10|LOC_Os03g08330|OSJNBa0050H14.24|OSJNBb0076N15.10" "Os03g0181100" "OsJAZ10|OsTIFY11b" -0.020929674274088 1.31402607590159 1.33495575017568 3.26214142352423 9.45044600854655 0.00220560017438354 0.0149170720658309
"LOC4331855" 4331855 "LOC4331855" "OSNPB_030184100" "-" "uncharacterized LOC4331855" "protein-coding" "uncharacterized LOC4331855|uncharacterized protein LOC4331855|Os03g0184100" "Os03g0184100" "-" 5.97139256930642 -0.463725734014173 -6.43511830332059 4.78148957112442 21.0390809395424 8.54560242882568e-05 0.00172812507815602
"LOC4331887" 4331887 "LOC4331887" "OSNPB_030188400" "-" "transcription factor bHLH96" "protein-coding" "transcription factor bHLH96|Os03g0188400|bHLH transcription factor" "Os03g0188400" "OsbHLH96|OsbHLH044" -2.31314467683224 0.784620260203202 3.09776493703545 2.64210690957478 36.511893818934 1.31370845264498e-06 0.000120689628085948
"LOC4331899" 4331899 "LOC4331899" "OSNPB_030190300" "-" "uncharacterized LOC4331899" "protein-coding" "uncharacterized protein LOC4331899|Os03g0190300" "Os03g0190300" "-" -1.26268046703275 1.19119804060662 2.45387850763937 1.50830762303686 18.3627464490306 6.80529969898684e-05 0.0015024144768665
"LOC4331910" 4331910 "LOC4331910" "OSNPB_030191900" "-" "ethylene-responsive transcription factor RAP2-13" "protein-coding" "ethylene-responsive transcription factor RAP2-13|Os03g0191900" "Os03g0191900" "-" -0.455200197981482 -1.13761978304549 -0.682419585064007 2.30612884599069 9.31027774933517 0.0021571880375686 0.0147268296722061
"LOC4331928" 4331928 "LOC4331928" "OSNPB_030194600" "-" "cytochrome b561 and DOMON domain-containing protein At5g35735" "protein-coding" "cytochrome b561 and DOMON domain-containing protein At5g35735|Os03g0194600" "Os03g0194600" "-" -0.892152021993234 0.139752668097917 1.03190469009115 3.52620817628875 10.2275350401091 0.00137883897120066 0.0109382436368186
"LOC4331934" 4331934 "LOC4331934" "OSNPB_030195450" "-" "low affinity sulfate transporter 3" "protein-coding" "low affinity sulfate transporter 3|Os03g0195450|Os03g0195500" "Os03g0195450" "-" 0.835137769517917 -0.2916291113017 -1.12676688081962 7.77458596313835 10.0867559764886 0.00160522539452384 0.0120850734151507
"LOC4331935" 4331935 "LOC4331935" "OSNPB_030195800" "-" "sulfate transporter 1.2" "protein-coding" "sulfate transporter 1.2|Os03g0195800" "Os03g0195800" "-" 1.76362132042476 -0.0409705983394431 -1.8045919187642 7.8996650304012 13.420340234345 0.000550077468194972 0.00587056727933109
"LOC4331939" 4331939 "LOC4331939" "OSNPB_030196400" "-" "CASP-like protein Os03g0196400" "protein-coding" "CASP-like protein Os03g0196400|Os03g0196400" "Os03g0196400" "-" -1.29308665895339 0.254621294942657 1.54770795389605 1.10234350505825 19.0244205821339 5.44946755129094e-05 0.00129001720920141
"LOC4331999" 4331999 "LOC4331999" "OSNPB_030206700" "-" "BTB/POZ domain-containing protein SR1IP1" "protein-coding" "BTB/POZ domain-containing protein SR1IP1|BTB/POZ domain-containing protein At5g67385|Os03g0206700" "Os03g0206700" "-" -1.31995699113195 -0.248139587539723 1.07181740359222 1.85790468250117 23.7869155493149 1.46049748175431e-05 0.000556195721897718
"LOC4332090" 4332090 "LOC4332090" "OSNPB_030220100" "-" "3-ketoacyl-CoA synthase 6" "protein-coding" "3-ketoacyl-CoA synthase 6|Os03g0220100|beta-ketoacyl-coenzyme A synthase 6|cuticular 1|eceriferum6|wax crystal-sparse leaf 4" "Os03g0220100" "WSL4|CUT1L|HMS1" -1.62143532788612 -0.754598009382122 0.866837318503994 5.89537925490042 27.3436960047706 1.12013651194692e-05 0.000472330118460392
"LOC4332108" 4332108 "LOC4332108" "OSNPB_030223400" "GLN1-2|GSR|OJ1743A09.19|OsGLN1;2|OsGS1;2|OsJ_09974|RGS8" "glutamine synthetase cytosolic isozyme 1-2-like" "protein-coding" "glutamine synthetase cytosolic isozyme 1-2|Glutamine synthetase root isozyme|LOC_Os03g12290|cytosolic glutamine synthetase 1;2|glutamate--ammonia ligase GLN1;2" "Os03g0223400" "GLN1;2|GS1;2|OsGS1;2" -1.10217294379117 0.0580882325418494 1.16026117633302 9.51001231708496 15.858369186783 0.000163288381631218 0.00260618005643521
"LOC4332123" 4332123 "LOC4332123" "OSNPB_030226200" "GLB1B|HB2|OsJ_09991|rHb2" "non-symbiotic hemoglobin 2-like" "protein-coding" "non-symbiotic hemoglobin 2|LOC_Os03g12510|ORYsa GLB1b|OSJNBa0081P02.19" "Os03g0226200" "-" -2.13809889695861 -1.2070953323758 0.931003564582807 8.12599764160393 30.3090739349715 6.96798195340955e-06 0.000341801889068717
"LOC4332134" 4332134 "LOC4332134" "OSNPB_030227700" "CYP90B2|DWARF4|OJ1626B05.9|OsCYP90B2|OsDWARF4" "cytochrome P450 90B2-like" "protein-coding" "steroid (22S)-hydroxylase|cytochrome P450 90B2|(22S)-22-hydroxycampesterol synthase|6-deoxycathasterone synthase|Cytochrome P450 90B2|LOC_Os03g12660|Os03g0227700|Protein DWARF4 homolog|Steroid 22-alpha-hydroxylase|cytochrome P450 90B1" "Os03g0227700" "OsDWARF4|CYP90B2" 1.08242219157536 -0.357381804213831 -1.43980399578919 4.42475433111697 23.5332038484075 1.68923118008112e-05 0.000616096949089886
"LOC4332162" 4332162 "LOC4332162" "OSNPB_030233000" "-" "calcium uniporter protein 4, mitochondrial" "protein-coding" "calcium uniporter protein 4, mitochondrial|Os03g0233000" "Os03g0233000" "-" -0.895505893976503 0.67576257909537 1.57126847307187 2.92553607716793 8.05956755270232 0.00405702022501352 0.0226430853226538
"LOC4332166" 4332166 "LOC4332166" "OSNPB_030233900" "GLB1A|OJ1175C11.5|OsJ_10047|hb1|rHb1" "non-symbiotic hemoglobin 1-like" "protein-coding" "non-symbiotic hemoglobin 1|LOC_Os03g13140|ORYsa GLB1a|hemoglobin 1" "Os03g0233900" "-" -1.60134347089994 -0.823985676173211 0.777357794726726 8.51676282974677 29.12392029732 6.52308607599348e-06 0.00033200442039579
"LOC4332167" 4332167 "LOC4332167" "OSNPB_030234000" "GLB1C|OJ1175C11.4|hb3|rHb3" "non-symbiotic hemoglobin 3" "protein-coding" "non-symbiotic hemoglobin 3|LOC_Os03g13150|ORYsa GLB1c|hemoglobin 3" "Os03g0234000" "-" 1.05876044368729 -1.37380495611044 -2.43256539979774 1.09495527443055 6.21997022526599 0.0105764500655123 0.0437220992811824
"LOC4332168" 4332168 "LOC4332168" "OSNPB_030234100" "GLB1D|OJ1175C11.3|OsJ_10049|hb4|rHb4" "non-symbiotic hemoglobin 4-like" "protein-coding" "non-symbiotic hemoglobin 4|LOC_Os03g13160|ORYsa GLB1d|hemoglobin 4" "Os03g0234100" "-" -0.416549191963099 -1.79261740518205 -1.37606821321895 1.64253997153262 14.7273925229531 0.000250299365592433 0.00348998515546275
